project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	creation_datetime	is_ffpe	portion_number	state	weight
HCMI-CMDC	0e9a9e97-f0bf-4f4a-84cc-73eccfc627b1	HCM-CSHL-0376-D37	76b129b9-954b-4471-949b-e118dc778e2d	HCM-CSHL-0376-D37-85P	c3a7dce6-8d4f-51a5-b0b2-a46c51840afc	'--	'--	'--	'--	'--	'--
HCMI-CMDC	0e9a9e97-f0bf-4f4a-84cc-73eccfc627b1	HCM-CSHL-0376-D37	ac11b2da-38a9-444e-a922-3b78f15be942	HCM-CSHL-0376-D37-10A	d0c90c2f-d6d9-4601-b2f8-6ca30b48f405	HCM-CSHL-0376-D37-10A-01	1566259200	False	'--	released	2.0
HCMI-CMDC	0e9a9e97-f0bf-4f4a-84cc-73eccfc627b1	HCM-CSHL-0376-D37	cbfc2432-c011-41ee-81fd-5efd8c0dac79	HCM-CSHL-0376-D37-31A	f2b394b2-35f1-492b-969e-df863a2714cc	HCM-CSHL-0376-D37-31A-11	1565568000	False	'--	released	10.0
HCMI-CMDC	0f89e089-4a1d-4e66-8537-502a788cfe75	HCM-BROD-0012-C71	61e2b8d7-7c0e-4324-9633-d53df618cdb6	HCM-BROD-0012-C71-85A	2b63e30c-db56-5aee-99e2-d1a9eaf8aa07	'--	'--	'--	'--	'--	'--
HCMI-CMDC	0f89e089-4a1d-4e66-8537-502a788cfe75	HCM-BROD-0012-C71	61e2b8d7-7c0e-4324-9633-d53df618cdb6	HCM-BROD-0012-C71-85A	e79ecf30-13f9-5407-9655-d795afdb24ac	'--	'--	'--	'--	'--	'--
HCMI-CMDC	0f89e089-4a1d-4e66-8537-502a788cfe75	HCM-BROD-0012-C71	c2da1c0f-9145-4f45-ade3-f0dc1106f3b3	HCM-BROD-0012-C71-86A	2c4e8b48-f74c-5656-ac2b-eb8f4a71dcf3	'--	'--	'--	'--	'--	'--
HCMI-CMDC	0f89e089-4a1d-4e66-8537-502a788cfe75	HCM-BROD-0012-C71	c2da1c0f-9145-4f45-ade3-f0dc1106f3b3	HCM-BROD-0012-C71-86A	5b98698b-d88f-5d67-95bf-073dca5be70c	'--	'--	'--	'--	'--	'--
HCMI-CMDC	0f89e089-4a1d-4e66-8537-502a788cfe75	HCM-BROD-0012-C71	ea86287c-5d3c-4a7b-9a78-cc1febf8e0c4	HCM-BROD-0012-C71-10A	cbe9b29f-25f1-4998-9814-bc39e5552d9c	HCM-BROD-0012-C71-10A-01	1532044800	False	'--	released	'--
HCMI-CMDC	0f89e089-4a1d-4e66-8537-502a788cfe75	HCM-BROD-0012-C71	ef79477d-81d2-480b-a755-6b2fe7cccac1	HCM-BROD-0012-C71-01A	12ab0051-32d1-4fc2-8abe-645b54a9d664	HCM-BROD-0012-C71-01A-01	1532304000	False	'--	released	30.0
HCMI-CMDC	118bf677-caed-4f7f-a837-dd966dce5ca7	HCM-CSHL-0061-C18	0ca75f2e-b1e8-4f74-acda-7e390d133064	HCM-CSHL-0061-C18-01A	ab1be22f-4d4a-4881-92e5-deb9bc94828a	HCM-CSHL-0061-C18-01A-01	1531180800	False	'--	released	30.0
HCMI-CMDC	118bf677-caed-4f7f-a837-dd966dce5ca7	HCM-CSHL-0061-C18	d6f3efde-43da-42ae-bf5a-8c3509e0a0ae	HCM-CSHL-0061-C18-10A	3f22d908-4fb4-4a4f-9082-8443dddba858	HCM-CSHL-0061-C18-10A-01	1534464000	False	'--	released	2.0
HCMI-CMDC	118bf677-caed-4f7f-a837-dd966dce5ca7	HCM-CSHL-0061-C18	f8233340-3b20-4308-b2f5-47aeb7fc4f6c	HCM-CSHL-0061-C18-85A	46931669-9de3-5928-833f-8e8b7d1bf970	'--	'--	'--	'--	'--	'--
HCMI-CMDC	118bf677-caed-4f7f-a837-dd966dce5ca7	HCM-CSHL-0061-C18	f8233340-3b20-4308-b2f5-47aeb7fc4f6c	HCM-CSHL-0061-C18-85A	4c57fe24-0154-5a5c-bd2e-765faec68597	'--	'--	'--	'--	'--	'--
HCMI-CMDC	13f667da-a66b-4622-9e6a-b3e861e96961	HCM-BROD-0232-C25	e7dcec12-74e5-45df-a547-556d6d129f84	HCM-BROD-0232-C25-10A	2a263acc-5ede-4d6c-a946-49ebd44cfa5b	HCM-BROD-0232-C25-10A-01	1549584000	False	'--	released	'--
HCMI-CMDC	13f667da-a66b-4622-9e6a-b3e861e96961	HCM-BROD-0232-C25	ee38e10d-75ae-41de-aa91-c436eea21e5e	HCM-BROD-0232-C25-85B	1484ab56-f2be-5d00-be21-b84c6e0bb208	'--	'--	'--	'--	'--	'--
HCMI-CMDC	13f667da-a66b-4622-9e6a-b3e861e96961	HCM-BROD-0232-C25	ee38e10d-75ae-41de-aa91-c436eea21e5e	HCM-BROD-0232-C25-85B	01f4a106-2196-5bc7-9416-4efca73b6489	'--	'--	'--	'--	'--	'--
HCMI-CMDC	149a8565-e0c5-4474-a693-d44f1b445c0c	HCM-BROD-0199-C71	5e0faf77-f1b3-4b1a-8b6a-8066270eddb4	HCM-BROD-0199-C71-85S	d36e9b05-2f4c-55f0-a02b-846bf9e04004	'--	'--	'--	'--	'--	'--
HCMI-CMDC	149a8565-e0c5-4474-a693-d44f1b445c0c	HCM-BROD-0199-C71	600a5b42-f871-47a2-8124-68184edf10bd	HCM-BROD-0199-C71-01A	5afaa056-b09e-4328-ae5b-feb70faa3595	HCM-BROD-0199-C71-01A-11	1550534400	False	'--	released	30.0
HCMI-CMDC	149a8565-e0c5-4474-a693-d44f1b445c0c	HCM-BROD-0199-C71	769c5e1b-89e3-431c-9420-31de5efe5a22	HCM-BROD-0199-C71-85R	5142b618-bc16-50b0-857b-2aed5b0b2a1c	'--	'--	'--	'--	'--	'--
HCMI-CMDC	149a8565-e0c5-4474-a693-d44f1b445c0c	HCM-BROD-0199-C71	a1dbbc0c-173c-4455-a780-8682dd2e258a	HCM-BROD-0199-C71-85A	5f216386-edd1-5c1d-899e-d2b1834e2b62	'--	'--	'--	'--	'--	'--
HCMI-CMDC	149a8565-e0c5-4474-a693-d44f1b445c0c	HCM-BROD-0199-C71	a1dbbc0c-173c-4455-a780-8682dd2e258a	HCM-BROD-0199-C71-85A	ce369442-2e31-5bc3-97ac-6072d7d0eeab	'--	'--	'--	'--	'--	'--
HCMI-CMDC	149a8565-e0c5-4474-a693-d44f1b445c0c	HCM-BROD-0199-C71	b5919dd1-039e-4ab4-b6d5-37b9d483893f	HCM-BROD-0199-C71-02A	77827fa6-18a9-4e1a-b49f-800cec351fa8	HCM-BROD-0199-C71-02A-11	1584403200	False	'--	released	20.0
HCMI-CMDC	149a8565-e0c5-4474-a693-d44f1b445c0c	HCM-BROD-0199-C71	ee0e94ad-b5b0-4ad6-912c-c4010f1a1d26	HCM-BROD-0199-C71-10A	9dccf7ac-58a0-4c9e-9fb6-4ead8c37d48b	HCM-BROD-0199-C71-10A-01	1549584000	False	'--	released	'--
HCMI-CMDC	17f4b889-d7b9-42d1-adb8-cbad65a56547	HCM-CSHL-0176-C25	025f6ab4-4c69-4e33-a391-0889a4612bfc	HCM-CSHL-0176-C25-85A	3f12ec86-0f3d-5c8e-8960-77cef438af9f	'--	'--	'--	'--	'--	'--
HCMI-CMDC	17f4b889-d7b9-42d1-adb8-cbad65a56547	HCM-CSHL-0176-C25	025f6ab4-4c69-4e33-a391-0889a4612bfc	HCM-CSHL-0176-C25-85A	650880b2-86cc-5057-bc0e-9a4e236712e0	'--	'--	'--	'--	'--	'--
HCMI-CMDC	17f4b889-d7b9-42d1-adb8-cbad65a56547	HCM-CSHL-0176-C25	9e43db72-abf8-4c4c-9e38-1cf1e0a92487	HCM-CSHL-0176-C25-01A	5219ee60-ed48-4642-b5f6-894f825d681a	HCM-CSHL-0176-C25-01A-11	1565136000	False	'--	released	20.0
HCMI-CMDC	17f4b889-d7b9-42d1-adb8-cbad65a56547	HCM-CSHL-0176-C25	d8e1fa08-957e-45d8-88e5-25a62bd902f1	HCM-CSHL-0176-C25-10A	9b747a46-b198-4b75-84ca-8f74cc0bf771	HCM-CSHL-0176-C25-10A-01	1564444800	False	'--	released	2.0
HCMI-CMDC	18909e2d-a178-49b3-9a70-998f944af8a3	HCM-BROD-0009-C25	98256b3d-6caf-4f2a-9060-95cc66a549bb	HCM-BROD-0009-C25-06A	386f8643-13d0-47aa-ba3c-4e31ea591571	HCM-BROD-0009-C25-06A-01	1572480000	False	'--	released	'--
HCMI-CMDC	18909e2d-a178-49b3-9a70-998f944af8a3	HCM-BROD-0009-C25	cbd0b43b-b44a-4f9f-93b9-6e0afc804588	HCM-BROD-0009-C25-10A	edb8a654-c18d-4989-90ba-94ed42203d96	HCM-BROD-0009-C25-10A-01	1572480000	False	'--	released	'--
HCMI-CMDC	18909e2d-a178-49b3-9a70-998f944af8a3	HCM-BROD-0009-C25	f5658e2f-7928-4742-bda4-371907305f1d	HCM-BROD-0009-C25-85A	96d7b14f-0d0c-55fe-97e8-bebcf20e50b5	'--	'--	'--	'--	'--	'--
HCMI-CMDC	18909e2d-a178-49b3-9a70-998f944af8a3	HCM-BROD-0009-C25	f5658e2f-7928-4742-bda4-371907305f1d	HCM-BROD-0009-C25-85A	af623a41-251c-5cfd-8f3f-e35cf7b4b57a	'--	'--	'--	'--	'--	'--
HCMI-CMDC	19252fcc-76e8-4072-aebe-ce8845771090	HCM-BROD-0564-C71	2ad5e092-eee6-47e3-a3ee-a70c2a1c358e	HCM-BROD-0564-C71-85R	4003affe-d967-52b9-95bc-16f1e5a95a12	'--	'--	'--	'--	'--	'--
HCMI-CMDC	19252fcc-76e8-4072-aebe-ce8845771090	HCM-BROD-0564-C71	2ad5e092-eee6-47e3-a3ee-a70c2a1c358e	HCM-BROD-0564-C71-85R	bb2af293-83d2-53d4-952d-357ba8c70593	'--	'--	'--	'--	'--	'--
HCMI-CMDC	19252fcc-76e8-4072-aebe-ce8845771090	HCM-BROD-0564-C71	999b2269-7fdf-4547-94a4-381068ac8380	HCM-BROD-0564-C71-10A	e27d584b-1ae9-4bfd-88fa-86713a6d2991	HCM-BROD-0564-C71-10A-01	1571184000	False	'--	released	'--
HCMI-CMDC	19b1e69a-355a-4dd7-9c56-d701f6c2c5a0	HCM-SANG-0299-C15	277d7ed9-4e6a-429b-8f4e-438ff0d2ba7a	HCM-SANG-0299-C15-85X	5a379cda-faea-5a8d-b8ee-83917c0d8acb	'--	'--	'--	'--	'--	'--
HCMI-CMDC	19b1e69a-355a-4dd7-9c56-d701f6c2c5a0	HCM-SANG-0299-C15	277d7ed9-4e6a-429b-8f4e-438ff0d2ba7a	HCM-SANG-0299-C15-85X	07bc1fae-ec61-5d8d-8538-552f3837e39c	'--	'--	'--	'--	'--	'--
HCMI-CMDC	19b1e69a-355a-4dd7-9c56-d701f6c2c5a0	HCM-SANG-0299-C15	34e0d6ee-97f5-420f-9b34-4784098125f7	HCM-SANG-0299-C15-85A-01D-A80T-32	4862b2fe-59bb-5711-a4c6-a04a6f0d8ff0	'--	'--	'--	'--	'--	'--
HCMI-CMDC	19b1e69a-355a-4dd7-9c56-d701f6c2c5a0	HCM-SANG-0299-C15	8541bc01-57e6-4bf7-a42e-da1c8e790633	HCM-SANG-0299-C15-10A-01D-A80T-32	b6cb0434-8362-516a-9eb0-7991814dba98	'--	'--	'--	'--	'--	'--
HCMI-CMDC	19b1e69a-355a-4dd7-9c56-d701f6c2c5a0	HCM-SANG-0299-C15	9000b366-a14b-44bc-a782-484e09765b2d	HCM-SANG-0299-C15-01A-01D-A80T-32	28bd5aec-4de2-52f2-a126-ff614a83c834	'--	'--	'--	'--	'--	'--
HCMI-CMDC	19b1e69a-355a-4dd7-9c56-d701f6c2c5a0	HCM-SANG-0299-C15	ac8476c1-53bf-43b5-8695-db441ed1a720	HCM-SANG-0299-C15-85B-01R-A80W-32	90c40d2a-cd01-5a8a-81bf-5fcc42fe1cbd	'--	'--	'--	'--	'--	'--
HCMI-CMDC	19b1e69a-355a-4dd7-9c56-d701f6c2c5a0	HCM-SANG-0299-C15	c56f3f94-deda-4d21-8f8e-658108995dfa	HCM-SANG-0299-C15-85B-01D-A80T-32	ce276cc0-b517-5b9e-8de7-21b515736125	'--	'--	'--	'--	'--	'--
HCMI-CMDC	19b1e69a-355a-4dd7-9c56-d701f6c2c5a0	HCM-SANG-0299-C15	ce46b9f4-5244-432d-aa87-026e0a27d71a	HCM-SANG-0299-C15-85A	10ce92d3-6bcc-5d98-876f-8dae03236d9d	'--	'--	'--	'--	'--	'--
HCMI-CMDC	19b1e69a-355a-4dd7-9c56-d701f6c2c5a0	HCM-SANG-0299-C15	ce46b9f4-5244-432d-aa87-026e0a27d71a	HCM-SANG-0299-C15-85A	0445e78b-0dc3-555b-a231-ef257b1440d7	'--	'--	'--	'--	'--	'--
HCMI-CMDC	19b1e69a-355a-4dd7-9c56-d701f6c2c5a0	HCM-SANG-0299-C15	cf134dfb-5126-4bee-bcab-39d584335a21	HCM-SANG-0299-C15-85A-01R-A80W-32	305f0f26-c846-585e-ae0f-70aad53de7c3	'--	'--	'--	'--	'--	'--
HCMI-CMDC	19b1e69a-355a-4dd7-9c56-d701f6c2c5a0	HCM-SANG-0299-C15	d12d9184-5317-4730-af2e-a8428456a2a7	HCM-SANG-0299-C15-10B	b8192c57-9cda-4dca-a590-1e13beadf2a0	HCM-SANG-0299-C15-10B-01	1561507200	False	'--	released	'--
HCMI-CMDC	19f1d344-4c14-4733-abbd-c2db6737e210	HCM-CSHL-0081-C25	05478d15-885a-4c44-a46a-81bbe6c9ee11	HCM-CSHL-0081-C25-11A	d9588542-d7ef-413e-900c-3f816b583525	HCM-CSHL-0081-C25-11A-11	1541462400	False	'--	released	30.0
HCMI-CMDC	19f1d344-4c14-4733-abbd-c2db6737e210	HCM-CSHL-0081-C25	3709004e-b04d-4473-aa29-8dd84176d17d	HCM-CSHL-0081-C25-85B	bf7011f1-41ea-50ec-8d6d-e79c1a5008f0	'--	'--	'--	'--	'--	'--
HCMI-CMDC	19f1d344-4c14-4733-abbd-c2db6737e210	HCM-CSHL-0081-C25	adcc54e3-074b-4ca6-b179-0a5df8efeb36	HCM-CSHL-0081-C25-01A	b77573f1-e6a3-43c1-a56d-a207c39e18c4	HCM-CSHL-0081-C25-01A-11	1541462400	False	'--	released	30.0
HCMI-CMDC	19f1d344-4c14-4733-abbd-c2db6737e210	HCM-CSHL-0081-C25	d9f23187-9a29-426a-9ead-4bb3a2ce6cf9	HCM-CSHL-0081-C25-85A	3f4d4799-25ee-597a-8ab2-a766bb2bae03	'--	'--	'--	'--	'--	'--
HCMI-CMDC	1aad065b-567d-4f08-9cf0-bcc57e8ef496	HCM-BROD-0103-C71	18a08e3b-456f-4754-89fc-9ae2ed9064b1	HCM-BROD-0103-C71-10A	cb8ea928-1ac4-4884-86fe-250ec54d83ce	HCM-BROD-0103-C71-10A-01	1549584000	False	'--	released	'--
HCMI-CMDC	1aad065b-567d-4f08-9cf0-bcc57e8ef496	HCM-BROD-0103-C71	490e0b8f-1547-40ea-bfa5-4eb393ddd121	HCM-BROD-0103-C71-01A	928eeed8-bc56-47a7-971b-0a18cd24173a	HCM-BROD-0103-C71-01A-11	1550534400	False	'--	released	20.0
HCMI-CMDC	1aad065b-567d-4f08-9cf0-bcc57e8ef496	HCM-BROD-0103-C71	7dc066eb-72fe-4314-a79d-ab8fc407745f	HCM-BROD-0103-C71-85B	6f143de2-e555-5f64-8848-d3342c9ae135	'--	'--	'--	'--	'--	'--
HCMI-CMDC	1aad065b-567d-4f08-9cf0-bcc57e8ef496	HCM-BROD-0103-C71	7dc066eb-72fe-4314-a79d-ab8fc407745f	HCM-BROD-0103-C71-85B	6ac05049-4897-5e8d-80dc-436c1d642430	'--	'--	'--	'--	'--	'--
HCMI-CMDC	1ae8657f-477f-4e1a-aef2-dd1c1ab5f26a	HCM-BROD-0231-C25	32d9b418-f7b2-45fe-b450-d5aa03845f20	HCM-BROD-0231-C25-10A	99d3e9d5-c426-4cc3-a60f-9de8ab982b68	HCM-BROD-0231-C25-10A-01	1565740800	False	'--	released	'--
HCMI-CMDC	1ae8657f-477f-4e1a-aef2-dd1c1ab5f26a	HCM-BROD-0231-C25	451f0c36-aed2-49b3-b9b8-954e60337956	HCM-BROD-0231-C25-85N	bc95cff9-7d97-5126-b357-8500d65d6b4c	'--	'--	'--	'--	'--	'--
HCMI-CMDC	1ae8657f-477f-4e1a-aef2-dd1c1ab5f26a	HCM-BROD-0231-C25	451f0c36-aed2-49b3-b9b8-954e60337956	HCM-BROD-0231-C25-85N	0fc05a20-ec4b-5456-bad8-f28b443debd4	'--	'--	'--	'--	'--	'--
HCMI-CMDC	1ae8657f-477f-4e1a-aef2-dd1c1ab5f26a	HCM-BROD-0231-C25	95c4e42e-4560-493c-a3c2-145ca9380697	HCM-BROD-0231-C25-86M	eb0e1a81-b7fe-5712-9f44-2b6647e79405	'--	'--	'--	'--	'--	'--
HCMI-CMDC	1ae8657f-477f-4e1a-aef2-dd1c1ab5f26a	HCM-BROD-0231-C25	9abad5ff-eb9f-4417-b76b-9da608361122	HCM-BROD-0231-C25-06A	044f0cdb-34aa-4117-b91f-2496bda11749	HCM-BROD-0231-C25-06A-01	1565740800	False	'--	released	'--
HCMI-CMDC	1ae8657f-477f-4e1a-aef2-dd1c1ab5f26a	HCM-BROD-0231-C25	a928deb8-9019-472e-90d2-fa635ff92a89	HCM-BROD-0231-C25-85M	7a8b7b0c-931b-5953-b39d-0115c5622b99	'--	'--	'--	'--	'--	'--
HCMI-CMDC	1ae8657f-477f-4e1a-aef2-dd1c1ab5f26a	HCM-BROD-0231-C25	a928deb8-9019-472e-90d2-fa635ff92a89	HCM-BROD-0231-C25-85M	43480373-ac49-5fd3-afb3-8ab86f3abd6c	'--	'--	'--	'--	'--	'--
HCMI-CMDC	1ae8657f-477f-4e1a-aef2-dd1c1ab5f26a	HCM-BROD-0231-C25	cc97665f-1aae-4439-94f9-328fd45e3624	HCM-BROD-0231-C25-86N	7ee845e0-e7ce-5a3e-9e98-fc4ca0643892	'--	'--	'--	'--	'--	'--
HCMI-CMDC	1c54d889-a752-4025-90ce-af896cdb95d4	HCM-BROD-0643-C43	6dbb5557-ba67-49d4-b4fa-b333246788f7	HCM-BROD-0643-C43-06A	f6aebf1d-448b-4fd2-bd2f-08ac8de2c666	HCM-BROD-0643-C43-06A-11	1583712000	False	'--	released	30.0
HCMI-CMDC	1c54d889-a752-4025-90ce-af896cdb95d4	HCM-BROD-0643-C43	90aa1d3f-7ef3-4561-ad1e-9153215e756f	HCM-BROD-0643-C43-10A	53aa58c5-f1f1-47a7-b2f4-6ee81b772568	HCM-BROD-0643-C43-10A-01	1582243200	False	'--	released	'--
HCMI-CMDC	1c54d889-a752-4025-90ce-af896cdb95d4	HCM-BROD-0643-C43	b68abcbc-6310-4422-a2ae-8134f2fb9bf5	HCM-BROD-0643-C43-85N	28ce91b4-5ac1-5632-88f4-ce702a644205	'--	'--	'--	'--	'--	'--
HCMI-CMDC	1c54d889-a752-4025-90ce-af896cdb95d4	HCM-BROD-0643-C43	b68abcbc-6310-4422-a2ae-8134f2fb9bf5	HCM-BROD-0643-C43-85N	bab046c8-4eac-5815-ba1e-e17c7fb6afcc	'--	'--	'--	'--	'--	'--
HCMI-CMDC	1c906cee-df63-4348-9354-0a523ab88dfa	HCM-BROD-0758-C43	6d16bdfb-35ee-4efa-a7ee-e95c6ad861af	HCM-BROD-0758-C43-10A	6c5bf5f0-4dac-4397-89f9-4a06ce49883d	HCM-BROD-0758-C43-10A-01	1607040000	False	'--	released	'--
HCMI-CMDC	1c906cee-df63-4348-9354-0a523ab88dfa	HCM-BROD-0758-C43	933dc8cb-176f-4df8-8b72-b492e9a4fb9e	HCM-BROD-0758-C43-06A	da103752-c408-46b4-aed4-69d51bf80170	HCM-BROD-0758-C43-06A-01	1608163200	False	'--	released	10.0
HCMI-CMDC	1c906cee-df63-4348-9354-0a523ab88dfa	HCM-BROD-0758-C43	a61d1220-138c-482e-be8d-91f13a394d34	HCM-BROD-0758-C43-85N	4fbd9a31-ed1b-5fe5-91c9-0b5397a10f65	'--	'--	'--	'--	'--	'--
HCMI-CMDC	1c906cee-df63-4348-9354-0a523ab88dfa	HCM-BROD-0758-C43	a61d1220-138c-482e-be8d-91f13a394d34	HCM-BROD-0758-C43-85N	0bcdebbe-0d8e-597b-9e10-722ac75f5c20	'--	'--	'--	'--	'--	'--
HCMI-CMDC	1cddb064-84ff-4ca1-b980-fb3ec30053eb	HCM-SANG-0300-C15	033fad25-c42d-44da-b672-5bde6bee429c	HCM-SANG-0300-C15-10A	11b90529-04d3-42bb-b047-8a623345cbec	HCM-SANG-0300-C15-10A-01	1560470400	False	'--	released	'--
HCMI-CMDC	1cddb064-84ff-4ca1-b980-fb3ec30053eb	HCM-SANG-0300-C15	0a0079d1-e743-4a32-9fc1-bdccde798e0b	HCM-SANG-0300-C15-85A	02d89bff-25d4-5403-a479-40cf577706f7	'--	'--	'--	'--	'--	'--
HCMI-CMDC	1cddb064-84ff-4ca1-b980-fb3ec30053eb	HCM-SANG-0300-C15	0a0079d1-e743-4a32-9fc1-bdccde798e0b	HCM-SANG-0300-C15-85A	5576365b-5219-537e-818c-5f1cf38da2a2	'--	'--	'--	'--	'--	'--
HCMI-CMDC	1cddb064-84ff-4ca1-b980-fb3ec30053eb	HCM-SANG-0300-C15	2cb76492-c829-43e2-bba1-a7bff2f01c84	HCM-SANG-0300-C15-85A-01D-A80T-32	eee2ef58-3bc6-5176-8120-10ac61769506	'--	'--	'--	'--	'--	'--
HCMI-CMDC	1cddb064-84ff-4ca1-b980-fb3ec30053eb	HCM-SANG-0300-C15	39580b1a-8101-4e17-94c0-a575153d5cad	HCM-SANG-0300-C15-10A-01D-A80T-32	7f75746c-62c7-56d7-9d36-138e43762340	'--	'--	'--	'--	'--	'--
HCMI-CMDC	1cddb064-84ff-4ca1-b980-fb3ec30053eb	HCM-SANG-0300-C15	b294ae7d-0126-4fd0-ab47-9ebbfbfd4df5	HCM-SANG-0300-C15-85A-01R-A80W-32	58b66556-8f22-53d5-8dd8-cdddf2aac03e	'--	'--	'--	'--	'--	'--
HCMI-CMDC	1cddb064-84ff-4ca1-b980-fb3ec30053eb	HCM-SANG-0300-C15	ebe742de-af6e-4526-a09e-8682c3a667e6	HCM-SANG-0300-C15-01A-01D-A80T-32	08e46ba7-142e-5413-bf8c-8de8fb3ef000	'--	'--	'--	'--	'--	'--
HCMI-CMDC	1d8a21f2-0671-45ce-ba44-94d3d0d29dd4	HCM-CSHL-0368-D37	c268cc67-df88-4b32-aa6d-4a7fff24b3fe	HCM-CSHL-0368-D37-10A	17ea2d50-c872-44d7-9964-23ed7067aed2	HCM-CSHL-0368-D37-10A-01	1566432000	False	'--	released	2.0
HCMI-CMDC	1d8a21f2-0671-45ce-ba44-94d3d0d29dd4	HCM-CSHL-0368-D37	e5ab4104-1f03-44ed-9c1f-dda7f73efaa4	HCM-CSHL-0368-D37-85P	2229dc61-632b-5029-bc68-ef2077a8953a	'--	'--	'--	'--	'--	'--
HCMI-CMDC	1d8a21f2-0671-45ce-ba44-94d3d0d29dd4	HCM-CSHL-0368-D37	e5ab4104-1f03-44ed-9c1f-dda7f73efaa4	HCM-CSHL-0368-D37-85P	4e1bc54f-2d81-5f16-be92-dc6145b8d8ed	'--	'--	'--	'--	'--	'--
HCMI-CMDC	1d8a21f2-0671-45ce-ba44-94d3d0d29dd4	HCM-CSHL-0368-D37	ecd14a41-6544-44b0-aab2-dfe83e9c6d38	HCM-CSHL-0368-D37-31A	3097538f-0cfc-40a7-9b27-28b8187000b0	HCM-CSHL-0368-D37-31A-11	1566518400	False	'--	released	20.0
HCMI-CMDC	1da2dae2-d5ed-49c9-9f9e-c12e6e262dc4	HCM-BROD-0121-C41	4ecfc849-852f-4f19-b4a6-92b15c2b265f	HCM-BROD-0121-C41-85B	0cd36668-3fc6-5c6d-8e2b-9969ccafec9e	'--	'--	'--	'--	'--	'--
HCMI-CMDC	1da2dae2-d5ed-49c9-9f9e-c12e6e262dc4	HCM-BROD-0121-C41	4ecfc849-852f-4f19-b4a6-92b15c2b265f	HCM-BROD-0121-C41-85B	fe41ca89-0c2f-58fa-bdee-15310ec685ab	'--	'--	'--	'--	'--	'--
HCMI-CMDC	1da2dae2-d5ed-49c9-9f9e-c12e6e262dc4	HCM-BROD-0121-C41	6db4a28f-e072-4283-8073-222f85675664	HCM-BROD-0121-C41-10A	a9bb743f-0090-4e6f-8af2-f1d16a7af8cc	HCM-BROD-0121-C41-10A-01	1540339200	False	'--	released	'--
HCMI-CMDC	1f080fcb-15c8-452a-a083-05ed83098a52	HCM-BROD-0116-C16	16fa4680-6e13-4530-97ae-5f5e9c7f09a9	HCM-BROD-0116-C16-85B	78bae558-f40b-5905-a80e-abf7d6bf18eb	'--	'--	'--	'--	'--	'--
HCMI-CMDC	1f080fcb-15c8-452a-a083-05ed83098a52	HCM-BROD-0116-C16	16fa4680-6e13-4530-97ae-5f5e9c7f09a9	HCM-BROD-0116-C16-85B	79816bc6-933d-56ed-8f1c-ec3034c4ac59	'--	'--	'--	'--	'--	'--
HCMI-CMDC	1f080fcb-15c8-452a-a083-05ed83098a52	HCM-BROD-0116-C16	1af9b5e1-8340-4956-8275-6e5c7fd60b4e	HCM-BROD-0116-C16-01A	ae2e514b-1df4-4e52-bfce-b597d002da7a	HCM-BROD-0116-C16-01A-11	1550534400	False	'--	released	30.0
HCMI-CMDC	1f080fcb-15c8-452a-a083-05ed83098a52	HCM-BROD-0116-C16	788f8a0f-9597-4d51-ae15-b835d7e909f1	HCM-BROD-0116-C16-10B	82e9d9b2-160b-44ad-8b48-305f1fafca5c	HCM-BROD-0116-C16-10B-01	1571184000	False	'--	released	'--
HCMI-CMDC	2127626f-247f-4c47-b096-a876f08db1a0	HCM-SANG-0315-C25	05142c78-8699-4df1-b731-0424d6873155	HCM-SANG-0315-C25-10A	e5cb7608-7e34-4589-855c-cd82cc46e951	HCM-SANG-0315-C25-10A-01	1560470400	False	'--	released	'--
HCMI-CMDC	2127626f-247f-4c47-b096-a876f08db1a0	HCM-SANG-0315-C25	23162864-13fd-42e0-97ad-b202dafa805e	HCM-SANG-0315-C25-85A	27ecb6cd-f003-5c84-a719-25f7f758c7dd	'--	'--	'--	'--	'--	'--
HCMI-CMDC	2127626f-247f-4c47-b096-a876f08db1a0	HCM-SANG-0315-C25	23162864-13fd-42e0-97ad-b202dafa805e	HCM-SANG-0315-C25-85A	1df8b6aa-6306-5cf7-8c3c-0230b9d165f6	'--	'--	'--	'--	'--	'--
HCMI-CMDC	2127626f-247f-4c47-b096-a876f08db1a0	HCM-SANG-0315-C25	782a6ee7-2762-48cb-afff-91012925db3f	HCM-SANG-0315-C25-85A-01D-A80T-32	21f54638-74c5-5bfc-b964-58d042424e2e	'--	'--	'--	'--	'--	'--
HCMI-CMDC	2127626f-247f-4c47-b096-a876f08db1a0	HCM-SANG-0315-C25	9619fe3f-44a7-404e-8056-8967ca842952	HCM-SANG-0315-C25-10A-01D-A80T-32	fa7a468b-6a86-5b9e-9352-91c464a7f6d6	'--	'--	'--	'--	'--	'--
HCMI-CMDC	2127626f-247f-4c47-b096-a876f08db1a0	HCM-SANG-0315-C25	c82cb9a7-8153-4b2e-85eb-53ce8a99b003	HCM-SANG-0315-C25-85A-01R-A80W-32	3f96c11b-6f00-51c4-bce9-ff9c2a1cc680	'--	'--	'--	'--	'--	'--
