treatmentid	sampleid	Dose	Response
Crenolanib	141059	0.1995	99.85
Crenolanib	141059	0.5087	92.82
Crenolanib	141059	0.9975	78.35
Crenolanib	141059	2.993	31.33
Crenolanib	141059	7.98	4.93
Crenolanib	141059	19.95	0.92
Crenolanib	141059	49.88	1.8
Crenolanib	140630	0.0021	100.96
Crenolanib	140630	0.00519	92.53
Crenolanib	140630	0.00998	82.64
Crenolanib	140630	0.02992	89.28
Crenolanib	140630	0.0798	88.93
Crenolanib	140630	0.1995	71.68
Crenolanib	140630	0.5087	79.11
Crenolanib	140630	0.9975	59.93
Crenolanib	140630	2.993	38.4
Crenolanib	140630	7.98	7.48
Crenolanib	140630	19.95	0.48
Crenolanib	140630	49.88	1.82
Crenolanib	140690	0.0021	91.3
Crenolanib	140690	0.00519	88.66
Crenolanib	140690	0.00998	93.13
Crenolanib	140690	0.02992	90.84
Crenolanib	140690	0.0798	87.99
Crenolanib	140690	0.1995	80.94
Crenolanib	140690	0.5087	57.22
Crenolanib	140690	0.9975	56.8
Crenolanib	140690	2.993	20.77
Crenolanib	140690	7.98	3.52
Crenolanib	140690	19.95	0.76
Crenolanib	140690	49.88	0.83
Crenolanib	140699	0.0021	148.11
Crenolanib	140699	0.00519	95.31
Crenolanib	140699	0.00998	90.06
Crenolanib	140699	0.02992	99.23
Crenolanib	140699	0.0798	75.1
Crenolanib	140699	0.1995	94.13
Crenolanib	140699	0.499	92.71
Crenolanib	140699	0.5087	93.27
Crenolanib	140699	1.5	51.86
Crenolanib	140699	3.99	13.45
Crenolanib	140699	9.98	-4.19
Crenolanib	140699	24.9	-1.85
Crenolanib	140743	0.0021	94.28
Crenolanib	140743	0.00519	89.08
Crenolanib	140743	0.00998	85.48
Crenolanib	140743	0.02992	98.96
Crenolanib	140743	0.0798	94.41
Crenolanib	140743	0.1995	94.94
Crenolanib	140743	0.499	77.75
Crenolanib	140743	0.5087	78.05
Crenolanib	140743	1.5	51.64
Crenolanib	140743	3.99	7.66
Crenolanib	140743	9.98	4.75
Crenolanib	140743	24.9	2.59
Crenolanib	140915	0.0021	80.28
Crenolanib	140915	0.00519	135.53
Crenolanib	140915	0.00998	73.93
Crenolanib	140915	0.02992	78.43
Crenolanib	140915	0.0798	88.22
Crenolanib	140915	0.1995	88.74
Crenolanib	140915	0.499	70.98
Crenolanib	140915	0.5087	199.22
Crenolanib	140915	1.5	57.97
Crenolanib	140915	3.99	8.32
Crenolanib	140915	9.98	2.42
Crenolanib	140915	24.9	0.65
Crenolanib	140877	0.0021	79.35
Crenolanib	140877	0.00519	75.89
Crenolanib	140877	0.00998	78.82
Crenolanib	140877	0.02992	74.62
Crenolanib	140877	0.0798	75.1
Crenolanib	140877	0.1995	61.33
Crenolanib	140877	0.499	37.68
Crenolanib	140877	0.5087	44.93
Crenolanib	140877	1.5	6.76
Crenolanib	140877	3.99	-2.81
Crenolanib	140877	9.98	-3.38
Crenolanib	140877	24.9	-2.65
Crenolanib	140932	0.0021	69.97
Crenolanib	140932	0.00519	85.88
Crenolanib	140932	0.00998	70.5
Crenolanib	140932	0.02992	86.66
Crenolanib	140932	0.0798	68.17
Crenolanib	140932	0.1995	76.72
Crenolanib	140932	0.499	50.65
Crenolanib	140932	0.5087	61.78
Crenolanib	140932	1.5	20.23
Crenolanib	140932	3.99	4.1
Crenolanib	140932	9.98	0.35
Crenolanib	140932	24.9	0.89
Crenolanib	140972	0.0021	83.93
Crenolanib	140972	0.00519	76.13
Crenolanib	140972	0.00998	78.9
Crenolanib	140972	0.02992	79.86
Crenolanib	140972	0.0798	77.54
Crenolanib	140972	0.1995	63.71
Crenolanib	140972	0.499	47.93
Crenolanib	140972	0.5087	53.51
Crenolanib	140972	1.5	21.39
Crenolanib	140972	3.99	3.1
Crenolanib	140972	9.98	0.43
Crenolanib	140972	24.9	1.95
Crenolanib	150099	0.0021	89.32
Crenolanib	150099	0.00519	74.94
Crenolanib	150099	0.00998	80.98
Crenolanib	150099	0.02992	73.74
Crenolanib	150099	0.0798	71.53
Crenolanib	150099	0.1995	62.87
Crenolanib	150099	0.499	33.94
Crenolanib	150099	0.5087	34.25
Crenolanib	150099	1.5	8.97
Crenolanib	150099	3.99	0.38
Crenolanib	150099	9.98	-1.3
Crenolanib	150099	24.9	0.12
Crenolanib	140699	0.0021	69.38
Crenolanib	140699	0.00519	73.22
Crenolanib	140699	0.00998	85.18
Crenolanib	140699	0.02992	76.35
Crenolanib	140699	0.0798	83.76
Crenolanib	140699	0.1995	80.06
Crenolanib	140699	0.4988	72.48
Crenolanib	140699	0.5087	58.56
Crenolanib	140699	1.496	33.03
Crenolanib	140699	3.99	6.38
Crenolanib	140699	9.975	1.47
Crenolanib	140699	24.94	1.77
Crenolanib	140743	0.0021	105.23
Crenolanib	140743	0.00519	90
Crenolanib	140743	0.00998	73.65
Crenolanib	140743	0.02992	79.54
Crenolanib	140743	0.0798	91.12
Crenolanib	140743	0.1995	80.76
Crenolanib	140743	0.4988	78.43
Crenolanib	140743	0.5087	101.27
Crenolanib	140743	1.496	64.11
Crenolanib	140743	3.99	7.87
Crenolanib	140743	9.975	6.14
Crenolanib	140743	24.94	5.13
Crenolanib	140786	0.002095	104.78
Crenolanib	140786	0.005187	87.39
Crenolanib	140786	0.009975	102.31
Crenolanib	140786	0.02992	122.52
Crenolanib	140786	0.0798	122.85
Crenolanib	140786	0.1995	104.45
Crenolanib	140786	0.499	108.13
Crenolanib	140786	0.5087	55.07
Crenolanib	140786	1.5	63.77
Crenolanib	140786	3.99	52.66
Crenolanib	140786	9.98	26.83
Crenolanib	140786	24.9	9.9
Crenolanib	140877	0.0021	108.55
Crenolanib	140877	0.00519	72.32
Crenolanib	140877	0.00998	98.03
Crenolanib	140877	0.02992	97.64
Crenolanib	140877	0.0798	63.74
Crenolanib	140877	0.1995	70.98
Crenolanib	140877	0.4988	55.51
Crenolanib	140877	0.5087	50.38
Crenolanib	140877	1.496	5.24
Crenolanib	140877	3.99	0.47
Crenolanib	140877	9.975	0.13
Crenolanib	140877	24.94	0.56
Crenolanib	140915	0.002095	96.79
Crenolanib	140915	0.005187	92.48
Crenolanib	140915	0.009975	57.74
Crenolanib	140915	0.02992	74.7
Crenolanib	140915	0.0798	63.42
Crenolanib	140915	0.1995	64.9
Crenolanib	140915	0.4988	48.35
Crenolanib	140915	0.5087	60.56
Crenolanib	140915	1.496	20.95
Crenolanib	140915	3.99	7.55
Crenolanib	140915	9.975	0.35
Crenolanib	140915	24.94	1.06
Crenolanib	140932	0.002095	100.73
Crenolanib	140932	0.005187	89.63
Crenolanib	140932	0.009975	82.07
Crenolanib	140932	0.02992	84.69
Crenolanib	140932	0.0798	99.23
Crenolanib	140932	0.1995	66.77
Crenolanib	140932	0.4988	43.57
Crenolanib	140932	0.5087	42.02
Crenolanib	140932	1.496	12.41
Crenolanib	140932	3.99	1.33
Crenolanib	140932	9.975	0.59
Crenolanib	140932	24.94	0.65
Crenolanib	140884	0.0021	93.86
Crenolanib	140884	0.00519	98.28
Crenolanib	140884	0.00998	98.87
Crenolanib	140884	0.02992	99.95
Crenolanib	140884	0.0798	110.82
Crenolanib	140884	0.1995	80.82
Crenolanib	140884	0.4988	63.92
Crenolanib	140884	0.5087	73.52
Crenolanib	140884	1.496	21
Crenolanib	140884	3.99	4.18
Crenolanib	140884	9.975	0.7
Crenolanib	140884	24.94	0.46
Crenolanib	140918	0.0021	96.56
Crenolanib	140918	0.00519	111.31
Crenolanib	140918	0.00998	107.59
Crenolanib	140918	0.02992	127.78
Crenolanib	140918	0.0798	123.5
Crenolanib	140918	0.1995	70.34
Crenolanib	140918	0.4988	88.27
Crenolanib	140918	0.5087	96.32
Crenolanib	140918	1.496	65.91
Crenolanib	140918	3.99	8.05
Crenolanib	140918	9.975	1.53
Crenolanib	140918	24.94	0.88
Crenolanib	150108	0.0021	85.77
Crenolanib	150108	0.00519	68.3
Crenolanib	150108	0.00998	69.28
Crenolanib	150108	0.02992	58.98
Crenolanib	150108	0.0798	77.02
Crenolanib	150108	0.1995	70.64
Crenolanib	150108	0.4988	63.01
Crenolanib	150108	0.5087	38.37
Crenolanib	150108	1.496	14.44
Crenolanib	150108	3.99	1.45
Crenolanib	150108	9.975	1.47
Crenolanib	150108	24.94	1.45
Crenolanib	160005	0.0021	100.96
Crenolanib	160005	0.00519	93.83
Crenolanib	160005	0.00998	104
Crenolanib	160005	0.02992	99.7
Crenolanib	160005	0.0798	104.68
Crenolanib	160005	0.1995	86.33
Crenolanib	160005	0.4988	59.28
Crenolanib	160005	0.5087	74.06
Crenolanib	160005	1.496	8.79
Crenolanib	160005	3.99	0.04
Crenolanib	160005	9.975	0.03
Crenolanib	160005	24.94	0.25
Sapanisertib	130695	0.0021	82.71
Sapanisertib	130695	0.0052	69.06
Sapanisertib	130695	0.01	36.805
Sapanisertib	130695	0.0299	51.264
Sapanisertib	130695	0.0798	47.219
Sapanisertib	130695	0.1995	29.019
Sapanisertib	130695	0.5087	74.115
Sapanisertib	130695	NA	NA
Sapanisertib	130695	NA	NA
Sapanisertib	130695	NA	NA
Sapanisertib	130695	NA	NA
Sapanisertib	130695	NA	NA
Sapanisertib	140005	0.0021	91.353
Sapanisertib	140005	0.0052	82.088
Sapanisertib	140005	0.01	70.298
Sapanisertib	140005	0.0299	73.58
Sapanisertib	140005	0.0798	52.398
Sapanisertib	140005	0.1995	28.339
Sapanisertib	140005	0.5087	30.838
Sapanisertib	140005	NA	NA
Sapanisertib	140005	NA	NA
Sapanisertib	140005	NA	NA
Sapanisertib	140005	NA	NA
Sapanisertib	140005	NA	NA
Sapanisertib	140899	0.0021	109.1
Sapanisertib	140899	0.00519	95.62
Sapanisertib	140899	0.00998	109.9
Sapanisertib	140899	0.02992	105.4
Sapanisertib	140899	0.0798	93.41
Sapanisertib	140899	0.1995	82.61
Sapanisertib	140899	0.5087	89.43
Sapanisertib	140899	0.9975	92.39
Sapanisertib	140899	2.993	89.68
Sapanisertib	140899	7.98	74.02
Sapanisertib	140899	19.95	78.19
Sapanisertib	140899	49.88	50.26
Sapanisertib	140903	0.0021	97.91
Sapanisertib	140903	0.00519	95.47
Sapanisertib	140903	0.00998	90.67
Sapanisertib	140903	0.02992	67.3
Sapanisertib	140903	0.0798	48.5
Sapanisertib	140903	0.1995	39.54
Sapanisertib	140903	0.5087	34.04
Sapanisertib	140903	0.9975	31.36
Sapanisertib	140903	2.993	26.15
Sapanisertib	140903	7.98	21.23
Sapanisertib	140903	19.95	15.3
Sapanisertib	140903	49.88	9.91
Sapanisertib	150870	0.0021	82.23
Sapanisertib	150870	0.00519	77.76
Sapanisertib	150870	0.00998	75.04
Sapanisertib	150870	0.02992	69.65
Sapanisertib	150870	0.0798	59.26
Sapanisertib	150870	0.1995	54.88
Sapanisertib	150870	0.5087	59.53
Sapanisertib	150870	0.9975	49.82
Sapanisertib	150870	2.993	43.11
Sapanisertib	150870	7.98	30.29
Sapanisertib	150870	19.95	22.18
Sapanisertib	150870	49.88	14.09
Sapanisertib	150918	0.0021	97.76
Sapanisertib	150918	0.00519	88.56
Sapanisertib	150918	0.00998	87.6
Sapanisertib	150918	0.02992	91.19
Sapanisertib	150918	0.0798	90.02
Sapanisertib	150918	0.1995	70.17
Sapanisertib	150918	0.5087	70.08
Sapanisertib	150918	0.9975	70.92
Sapanisertib	150918	2.993	70.36
Sapanisertib	150918	7.98	50.21
Sapanisertib	150918	19.95	50.82
Sapanisertib	150918	49.88	43.1
Sapanisertib	151009	0.0021	89.48
Sapanisertib	151009	0.00519	87.2
Sapanisertib	151009	0.00998	88
Sapanisertib	151009	0.02992	73.62
Sapanisertib	151009	0.0798	54.82
Sapanisertib	151009	0.1995	59.41
Sapanisertib	151009	0.5087	59.44
Sapanisertib	151009	0.9975	62.92
Sapanisertib	151009	2.993	55.74
Sapanisertib	151009	7.98	52.35
Sapanisertib	151009	19.95	42.45
Sapanisertib	151009	49.88	34.65
Sapanisertib	151492	0.0021	130.79
Sapanisertib	151492	0.00519	75.65
Sapanisertib	151492	0.00998	84.36
Sapanisertib	151492	0.02992	74.85
Sapanisertib	151492	0.0798	66.95
Sapanisertib	151492	0.1995	69.13
Sapanisertib	151492	0.5087	53.08
Sapanisertib	151492	0.9975	66.95
Sapanisertib	151492	2.993	76.86
Sapanisertib	151492	7.98	53.33
Sapanisertib	151492	19.95	52.84
Sapanisertib	151492	49.88	36.15
Sapanisertib	151494	0.0021	112.7
Sapanisertib	151494	0.00519	80.49
Sapanisertib	151494	0.00998	112.96
Sapanisertib	151494	0.02992	57.58
Sapanisertib	151494	0.0798	71.77
Sapanisertib	151494	0.1995	49.56
Sapanisertib	151494	0.5087	34.98
Sapanisertib	151494	0.9975	46.59
Sapanisertib	151494	2.993	42.78
Sapanisertib	151494	7.98	18.92
Sapanisertib	151494	19.95	20.5
Sapanisertib	151494	49.88	10.37
Sapanisertib	160025	0.0021	94.67
Sapanisertib	160025	0.00519	93.46
Sapanisertib	160025	0.00998	99.31
Sapanisertib	160025	0.02992	79.08
Sapanisertib	160025	0.0798	82.34
Sapanisertib	160025	0.1995	78.07
Sapanisertib	160025	0.5087	61.54
Sapanisertib	160025	0.9975	74.8
Sapanisertib	160025	2.993	61.2
Sapanisertib	160025	7.98	60.43
Sapanisertib	160025	19.95	53.6
Sapanisertib	160025	49.88	37.07
Sapanisertib	160312	0.0021	72.15
Sapanisertib	160312	0.00519	87.38
Sapanisertib	160312	0.00998	76.83
Sapanisertib	160312	0.02992	62.28
Sapanisertib	160312	0.0798	57.11
Sapanisertib	160312	0.1995	44.14
Sapanisertib	160312	0.5087	49.59
Sapanisertib	160312	0.9975	44.5
Sapanisertib	160312	2.993	36.92
Sapanisertib	160312	7.98	19.47
Sapanisertib	160312	19.95	16.24
Sapanisertib	160312	49.88	12.21
Sapanisertib	160545	0.0021	96.96
Sapanisertib	160545	0.00519	98.65
Sapanisertib	160545	0.00998	83.57
Sapanisertib	160545	0.02992	95.16
Sapanisertib	160545	0.0798	76.04
Sapanisertib	160545	0.1995	83.84
Sapanisertib	160545	0.5087	76.85
Sapanisertib	160545	0.9975	86.59
Sapanisertib	160545	2.993	88.45
Sapanisertib	160545	7.98	66.88
Sapanisertib	160545	19.95	67.12
Sapanisertib	160545	49.88	51.58
Sapanisertib	160616	0.0021	96.83
Sapanisertib	160616	0.00519	83.16
Sapanisertib	160616	0.00998	107.17
Sapanisertib	160616	0.02992	87.12
Sapanisertib	160616	0.0798	99.21
Sapanisertib	160616	0.1995	69.91
Sapanisertib	160616	0.5087	67.42
Sapanisertib	160616	0.9975	71.83
Sapanisertib	160616	2.993	59.22
Sapanisertib	160616	7.98	64.28
Sapanisertib	160616	19.95	52.5
Sapanisertib	160616	49.88	38.34
Sapanisertib	160622	0.0021	94.85
Sapanisertib	160622	0.00519	100.35
Sapanisertib	160622	0.00998	98.79
Sapanisertib	160622	0.02992	91.35
Sapanisertib	160622	0.0798	85.04
Sapanisertib	160622	0.1995	82.74
Sapanisertib	160622	0.5087	83.93
Sapanisertib	160622	0.9975	87.1
Sapanisertib	160622	2.993	86.51
Sapanisertib	160622	7.98	69.63
Sapanisertib	160622	19.95	63.57
Sapanisertib	160622	49.88	38.79
Sapanisertib	160778	0.0021	98.6
Sapanisertib	160778	0.00519	94.69
Sapanisertib	160778	0.00998	97.4
Sapanisertib	160778	0.02992	78.65
Sapanisertib	160778	0.0798	63.96
Sapanisertib	160778	0.1995	67.43
Sapanisertib	160778	0.5087	57.9
Sapanisertib	160778	0.9975	76.69
Sapanisertib	160778	2.993	54.55
Sapanisertib	160778	7.98	50.38
Sapanisertib	160778	19.95	42.62
Sapanisertib	160778	49.88	31
Sapanisertib	160781	0.0021	157.34
Sapanisertib	160781	0.00519	88.81
Sapanisertib	160781	0.00998	107.93
Sapanisertib	160781	0.02992	76.22
Sapanisertib	160781	0.0798	102.56
Sapanisertib	160781	0.1995	90.44
Sapanisertib	160781	0.5087	68.76
Sapanisertib	160781	0.9975	84.85
Sapanisertib	160781	2.993	77.16
Sapanisertib	160781	7.98	87.65
Sapanisertib	160781	19.95	45.45
Sapanisertib	160781	49.88	64.1
Sapanisertib	160890	0.0021	100.29
Sapanisertib	160890	0.00519	103.09
Sapanisertib	160890	0.00998	104.63
Sapanisertib	160890	0.02992	91.11
Sapanisertib	160890	0.0798	74.27
Sapanisertib	160890	0.1995	60.42
Sapanisertib	160890	0.5087	53.51
Sapanisertib	160890	0.9975	55.62
Sapanisertib	160890	2.993	49.4
Sapanisertib	160890	7.98	43.92
Sapanisertib	160890	19.95	33.19
Sapanisertib	160890	49.88	23.05
Sapanisertib	161192	0.0021	65.94
Sapanisertib	161192	0.00519	117.29
Sapanisertib	161192	0.00998	110.37
Sapanisertib	161192	0.02992	84.12
Sapanisertib	161192	0.0798	96.29
Sapanisertib	161192	0.1995	59.15
Sapanisertib	161192	0.5087	44.69
Sapanisertib	161192	0.9975	68.5
Sapanisertib	161192	2.993	46.86
Sapanisertib	161192	7.98	43.02
Sapanisertib	161192	19.95	38.03
Sapanisertib	161192	49.88	30.99
Sapanisertib	141018	0.0021	107.35
Sapanisertib	141018	0.00519	88.09
Sapanisertib	141018	0.00998	91.17
Sapanisertib	141018	0.02992	88.32
Sapanisertib	141018	0.0798	118.29
Sapanisertib	141018	0.1995	106.1
Sapanisertib	141018	0.5087	99.83
Sapanisertib	141018	0.998	83.53
Sapanisertib	141018	2.99	77.61
Sapanisertib	141018	7.98	75.44
Sapanisertib	141018	20	68.26
Sapanisertib	141018	49.9	75.1
Sapanisertib	150441	0.0021	93.63
Sapanisertib	150441	0.00519	99.06
Sapanisertib	150441	0.00998	96.27
Sapanisertib	150441	0.02992	99
Sapanisertib	150441	0.0798	93.48
Sapanisertib	150441	0.1995	95.63
Sapanisertib	150441	0.5087	83.63
Sapanisertib	150441	0.998	86
Sapanisertib	150441	2.99	74.57
Sapanisertib	150441	7.98	70.5
Sapanisertib	150441	20	64.38
Sapanisertib	150441	49.9	54.27
Sapanisertib	150718	0.0021	92.48
Sapanisertib	150718	0.00519	96.75
Sapanisertib	150718	0.00998	47.77
Sapanisertib	150718	0.02992	55.14
Sapanisertib	150718	0.0798	53.98
Sapanisertib	150718	0.1995	82.88
Sapanisertib	150718	0.5087	57.47
Sapanisertib	150718	0.998	29.34
Sapanisertib	150718	2.99	50.68
Sapanisertib	150718	7.98	36.71
Sapanisertib	150718	20	11.4
Sapanisertib	150718	49.9	4.51
Sapanisertib	150793	0.0021	48.74
Sapanisertib	150793	0.00519	46.1
Sapanisertib	150793	0.00998	38.39
Sapanisertib	150793	0.02992	19.62
Sapanisertib	150793	0.0798	11.2
Sapanisertib	150793	0.1995	6.56
Sapanisertib	150793	0.5087	4.21
Sapanisertib	150793	0.998	5.79
Sapanisertib	150793	2.99	4.17
Sapanisertib	150793	7.98	3.35
Sapanisertib	150793	20	1.67
Sapanisertib	150793	49.9	1.84
Sapanisertib	151149	0.0021	82.39
Sapanisertib	151149	0.00519	77.7
Sapanisertib	151149	0.00998	59.02
Sapanisertib	151149	0.02992	59.24
Sapanisertib	151149	0.0798	35.17
Sapanisertib	151149	0.1995	31.02
Sapanisertib	151149	0.5087	17.66
Sapanisertib	151149	0.998	27.17
Sapanisertib	151149	2.99	7.29
Sapanisertib	151149	7.98	7.22
Sapanisertib	151149	20	3.59
Sapanisertib	151149	49.9	1.39
Sapanisertib	151620	0.0021	44.5
Sapanisertib	151620	0.00519	81.87
Sapanisertib	151620	0.00998	144.87
Sapanisertib	151620	0.02992	107.4
Sapanisertib	151620	0.0798	33.67
Sapanisertib	151620	0.1995	59.67
Sapanisertib	151620	0.5087	39.69
Sapanisertib	151620	0.998	57.82
Sapanisertib	151620	2.99	29.97
Sapanisertib	151620	7.98	32.38
Sapanisertib	151620	20	25.62
Sapanisertib	151620	49.9	34.32
Sapanisertib	150749	0.0021	96.14
Sapanisertib	150749	0.00519	66.29
Sapanisertib	150749	0.00998	75.18
Sapanisertib	150749	0.02992	88.5
Sapanisertib	150749	0.0798	60.29
Sapanisertib	150749	0.1995	60.83
Sapanisertib	150749	0.5087	64.5
Sapanisertib	150749	0.998	44.78
Sapanisertib	150749	2.99	30.12
Sapanisertib	150749	7.98	28.41
Sapanisertib	150749	20	23.11
Sapanisertib	150749	49.9	23.11
Sapanisertib	140692	0.0021	97.29
Sapanisertib	140692	0.00519	69.98
Sapanisertib	140692	0.00998	77.37
Sapanisertib	140692	0.02992	41.17
Sapanisertib	140692	0.0798	63.77
Sapanisertib	140692	0.1995	40.84
Sapanisertib	140692	0.5087	43.91
Sapanisertib	140692	0.9975	22.37
Sapanisertib	140692	2.993	19.53
Sapanisertib	140692	7.98	11.98
Sapanisertib	140692	19.95	14.19
Sapanisertib	140692	49.88	7.26
Sapanisertib	150054	0.0021	121.01
Sapanisertib	150054	0.00519	106.28
Sapanisertib	150054	0.00998	67.5
Sapanisertib	150054	0.02992	106.22
Sapanisertib	150054	0.0798	87.97
Sapanisertib	150054	0.1995	57.81
Sapanisertib	150054	0.5087	69.12
Sapanisertib	150054	0.9975	77.74
Sapanisertib	150054	2.993	55.77
Sapanisertib	150054	7.98	53.8
Sapanisertib	150054	19.95	54.04
Sapanisertib	150054	49.88	33.99
Sapanisertib	150122	0.0021	97.33
Sapanisertib	150122	0.00519	98.26
Sapanisertib	150122	0.00998	100.23
Sapanisertib	150122	0.02992	95.24
Sapanisertib	150122	0.0798	93.36
Sapanisertib	150122	0.1995	96.09
Sapanisertib	150122	0.5087	93.61
Sapanisertib	150122	0.9975	85.11
Sapanisertib	150122	2.993	80.18
Sapanisertib	150122	7.98	76.58
Sapanisertib	150122	19.95	80.66
Sapanisertib	150122	49.88	47.64
Sapanisertib	150204	0.0021	52.56
Sapanisertib	150204	0.00519	127.8
Sapanisertib	150204	0.00998	85.46
Sapanisertib	150204	0.02992	54.63
Sapanisertib	150204	0.0798	50
Sapanisertib	150204	0.1995	65.5
Sapanisertib	150204	0.5087	55.75
Sapanisertib	150204	0.9975	51.28
Sapanisertib	150204	2.993	42.33
Sapanisertib	150204	7.98	32.11
Sapanisertib	150204	19.95	16.29
Sapanisertib	150204	49.88	25.88
Sapanisertib	150412	0.0021	117.05
Sapanisertib	150412	0.00519	111.75
Sapanisertib	150412	0.00998	100.66
Sapanisertib	150412	0.02992	90.89
Sapanisertib	150412	0.0798	70.7
Sapanisertib	150412	0.1995	67.88
Sapanisertib	150412	0.5087	104.47
Sapanisertib	150412	0.9975	80.13
Sapanisertib	150412	2.993	112.42
Sapanisertib	150412	7.98	107.12
Sapanisertib	150412	19.95	76.99
Sapanisertib	150412	49.88	54.8
Sapanisertib	150851	0.0021	81.49
Sapanisertib	150851	0.00519	94.88
Sapanisertib	150851	0.00998	71.03
Sapanisertib	150851	0.02992	69.84
Sapanisertib	150851	0.0798	71.85
Sapanisertib	150851	0.1995	59.34
Sapanisertib	150851	0.5087	47.05
Sapanisertib	150851	0.9975	69.99
Sapanisertib	150851	2.993	46.24
Sapanisertib	150851	7.98	38.57
Sapanisertib	150851	19.95	33.09
Sapanisertib	150851	49.88	20.56
Sapanisertib	151331	0.0021	112.36
Sapanisertib	151331	0.00519	115.94
Sapanisertib	151331	0.00998	102.96
Sapanisertib	151331	0.02992	87.19
Sapanisertib	151331	0.0798	72.02
Sapanisertib	151331	0.1995	83.46
Sapanisertib	151331	0.5087	79.18
Sapanisertib	151331	0.9975	82.52
Sapanisertib	151331	2.993	66.9
Sapanisertib	151331	7.98	66.35
Sapanisertib	151331	19.95	66.75
Sapanisertib	151331	49.88	51.73
Sapanisertib	140700	0.0021	74.77
Sapanisertib	140700	0.00519	58.16
Sapanisertib	140700	0.00998	136.3
Sapanisertib	140700	0.02992	72.73
Sapanisertib	140700	0.0798	180.6
Sapanisertib	140700	0.1995	68.99
Sapanisertib	140700	0.5087	59.45
Sapanisertib	140700	0.9975	40.57
Sapanisertib	140700	2.993	77.02
Sapanisertib	140700	7.98	51.2
Sapanisertib	140700	19.95	41.32
Sapanisertib	140700	49.88	14.8
Sapanisertib	140986	0.0021	90.32
Sapanisertib	140986	0.00519	96.45
Sapanisertib	140986	0.00998	115.31
Sapanisertib	140986	0.02992	82.97
Sapanisertib	140986	0.0798	52.51
Sapanisertib	140986	0.1995	83.38
Sapanisertib	140986	0.5087	44.26
Sapanisertib	140986	0.9975	43.2
Sapanisertib	140986	2.993	33.81
Sapanisertib	140986	7.98	26.79
Sapanisertib	140986	19.95	36.01
Sapanisertib	140986	49.88	34.05
Sapanisertib	140994	0.0021	85.01
Sapanisertib	140994	0.00519	65.48
Sapanisertib	140994	0.00998	73.85
Sapanisertib	140994	0.02992	56.18
Sapanisertib	140994	0.0798	51.4
Sapanisertib	140994	0.1995	51.25
Sapanisertib	140994	0.5087	26.37
Sapanisertib	140994	0.9975	26.94
Sapanisertib	140994	2.993	24.67
Sapanisertib	140994	7.98	21.59
Sapanisertib	140994	19.95	8.32
Sapanisertib	140994	49.88	5.01
Sapanisertib	141065	0.0021	85
Sapanisertib	141065	0.00519	77.37
Sapanisertib	141065	0.00998	83.2
Sapanisertib	141065	0.02992	91.49
Sapanisertib	141065	0.0798	43.82
Sapanisertib	141065	0.1995	28.49
Sapanisertib	141065	0.5087	21.04
Sapanisertib	141065	0.9975	17.47
Sapanisertib	141065	2.993	11.19
Sapanisertib	141065	7.98	6.36
Sapanisertib	141065	19.95	1.61
Sapanisertib	141065	49.88	2.64
Sapanisertib	141110	0.0021	67.81
Sapanisertib	141110	0.00519	64.46
Sapanisertib	141110	0.00998	76.26
Sapanisertib	141110	0.02992	63.97
Sapanisertib	141110	0.0798	54.94
Sapanisertib	141110	0.1995	56.74
Sapanisertib	141110	0.5087	35.08
Sapanisertib	141110	0.9975	27.31
Sapanisertib	141110	2.993	43.29
Sapanisertib	141110	7.98	31.15
Sapanisertib	141110	19.95	25.71
Sapanisertib	141110	49.88	15.22
Sapanisertib	150017	0.0021	97.2
Sapanisertib	150017	0.00519	102.3
Sapanisertib	150017	0.00998	97.34
Sapanisertib	150017	0.02992	104.1
Sapanisertib	150017	0.0798	83.11
Sapanisertib	150017	0.1995	95.32
Sapanisertib	150017	0.5087	83.19
Sapanisertib	150017	0.9975	83.6
Sapanisertib	150017	2.993	77.12
Sapanisertib	150017	7.98	74.86
Sapanisertib	150017	19.95	55.96
Sapanisertib	150017	49.88	44.07
Sapanisertib	141059	0.0021	94.27
Sapanisertib	141059	0.00519	88.75
