"common_name","cancer_type","other_names","species","improve_sample_id","id_source","other_id","model_type"
"RCC-FG2","Renal Clear Cell Carcinoma","RCC-FG2","Homo sapiens (Human)",1596,"Sanger","SIDM00819","cell line"
"RCC-FG2","Renal Clear Cell Carcinoma","RCC-FG2","Homo sapiens (Human)",1596,"CCLE","RCCFG2_KIDNEY","cell line"
"RCC-FG2","Renal Clear Cell Carcinoma","RCC-FG2","Homo sapiens (Human)",1596,"COSMIC","1524414","cell line"
"RCC-FG2","Renal Clear Cell Carcinoma","RCC-FG2","Homo sapiens (Human)",1596,"WTSI","1904","cell line"
"RCC-FG2","Renal Clear Cell Carcinoma","RCC-FG2","Homo sapiens (Human)",1596,"Cellosaurus","CVCL_5873","cell line"
"RCC-FG2","Renal Clear Cell Carcinoma","RCCFG2","Homo sapiens (Human)",1596,"DepMap","ACH-002189","cell line"
"RCC-FG2","Renal Clear Cell Carcinoma","RCCFG2","Homo sapiens (Human)",1596,"Sanger","SIDM00819","cell line"
"RCC-FG2","Renal Clear Cell Carcinoma","RCCFG2","Homo sapiens (Human)",1596,"CCLE","RCCFG2_KIDNEY","cell line"
"RCC-FG2","Renal Clear Cell Carcinoma","RCCFG2","Homo sapiens (Human)",1596,"COSMIC","1524414","cell line"
"RCC-FG2","Renal Clear Cell Carcinoma","RCCFG2","Homo sapiens (Human)",1596,"WTSI","1904","cell line"
"RCC-FG2","Renal Clear Cell Carcinoma","RCCFG2","Homo sapiens (Human)",1596,"Cellosaurus","CVCL_5873","cell line"
"RCC-JF","Renal Clear Cell Carcinoma","KTCTL-140","Homo sapiens (Human)",1597,"DepMap","ACH-002190","cell line"
"RCC-JF","Renal Clear Cell Carcinoma","KTCTL-140","Homo sapiens (Human)",1597,"Sanger","SIDM00818","cell line"
"RCC-JF","Renal Clear Cell Carcinoma","KTCTL-140","Homo sapiens (Human)",1597,"CCLE","RCCJF_KIDNEY","cell line"
"RCC-JF","Renal Clear Cell Carcinoma","KTCTL-140","Homo sapiens (Human)",1597,"COSMIC","1524415","cell line"
"RCC-JF","Renal Clear Cell Carcinoma","KTCTL-140","Homo sapiens (Human)",1597,"WTSI","147","cell line"
"RCC-JF","Renal Clear Cell Carcinoma","KTCTL-140","Homo sapiens (Human)",1597,"Cellosaurus","CVCL_5879","cell line"
"RCC-JF","Renal Clear Cell Carcinoma","KTCTL140","Homo sapiens (Human)",1597,"DepMap","ACH-002190","cell line"
"RCC-JF","Renal Clear Cell Carcinoma","KTCTL140","Homo sapiens (Human)",1597,"Sanger","SIDM00818","cell line"
"RCC-JF","Renal Clear Cell Carcinoma","KTCTL140","Homo sapiens (Human)",1597,"CCLE","RCCJF_KIDNEY","cell line"
"RCC-JF","Renal Clear Cell Carcinoma","KTCTL140","Homo sapiens (Human)",1597,"COSMIC","1524415","cell line"
"RCC-JF","Renal Clear Cell Carcinoma","KTCTL140","Homo sapiens (Human)",1597,"WTSI","147","cell line"
"RCC-JF","Renal Clear Cell Carcinoma","KTCTL140","Homo sapiens (Human)",1597,"Cellosaurus","CVCL_5879","cell line"
"RCC-JF","Renal Clear Cell Carcinoma","RCC-JF","Homo sapiens (Human)",1597,"DepMap","ACH-002190","cell line"
"RCC-JF","Renal Clear Cell Carcinoma","RCC-JF","Homo sapiens (Human)",1597,"Sanger","SIDM00818","cell line"
"RCC-JF","Renal Clear Cell Carcinoma","RCC-JF","Homo sapiens (Human)",1597,"CCLE","RCCJF_KIDNEY","cell line"
"RCC-JF","Renal Clear Cell Carcinoma","RCC-JF","Homo sapiens (Human)",1597,"COSMIC","1524415","cell line"
"RCC-JF","Renal Clear Cell Carcinoma","RCC-JF","Homo sapiens (Human)",1597,"WTSI","147","cell line"
"RCC-JF","Renal Clear Cell Carcinoma","RCC-JF","Homo sapiens (Human)",1597,"Cellosaurus","CVCL_5879","cell line"
"RCC-JF","Renal Clear Cell Carcinoma","RCCJF","Homo sapiens (Human)",1597,"DepMap","ACH-002190","cell line"
"RCC-JF","Renal Clear Cell Carcinoma","RCCJF","Homo sapiens (Human)",1597,"Sanger","SIDM00818","cell line"
"RCC-JF","Renal Clear Cell Carcinoma","RCCJF","Homo sapiens (Human)",1597,"CCLE","RCCJF_KIDNEY","cell line"
"RCC-JF","Renal Clear Cell Carcinoma","RCCJF","Homo sapiens (Human)",1597,"COSMIC","1524415","cell line"
"RCC-JF","Renal Clear Cell Carcinoma","RCCJF","Homo sapiens (Human)",1597,"WTSI","147","cell line"
"RCC-JF","Renal Clear Cell Carcinoma","RCCJF","Homo sapiens (Human)",1597,"Cellosaurus","CVCL_5879","cell line"
"RCC-JW","Renal Clear Cell Carcinoma","KTCTL-195","Homo sapiens (Human)",1598,"DepMap","ACH-002191","cell line"
"RCC-JW","Renal Clear Cell Carcinoma","KTCTL-195","Homo sapiens (Human)",1598,"Sanger","SIDM00817","cell line"
"RCC-JW","Renal Clear Cell Carcinoma","KTCTL-195","Homo sapiens (Human)",1598,"CCLE","RCCJW_KIDNEY","cell line"
"RCC-JW","Renal Clear Cell Carcinoma","KTCTL-195","Homo sapiens (Human)",1598,"COSMIC","1524416","cell line"
"RCC-JW","Renal Clear Cell Carcinoma","KTCTL-195","Homo sapiens (Human)",1598,"WTSI","1905","cell line"
"RCC-JW","Renal Clear Cell Carcinoma","KTCTL-195","Homo sapiens (Human)",1598,"Cellosaurus","CVCL_5880","cell line"
"RCC-JW","Renal Clear Cell Carcinoma","KTCTL195","Homo sapiens (Human)",1598,"DepMap","ACH-002191","cell line"
"RCC-JW","Renal Clear Cell Carcinoma","KTCTL195","Homo sapiens (Human)",1598,"Sanger","SIDM00817","cell line"
"RCC-JW","Renal Clear Cell Carcinoma","KTCTL195","Homo sapiens (Human)",1598,"CCLE","RCCJW_KIDNEY","cell line"
"RCC-JW","Renal Clear Cell Carcinoma","KTCTL195","Homo sapiens (Human)",1598,"COSMIC","1524416","cell line"
"RCC-JW","Renal Clear Cell Carcinoma","KTCTL195","Homo sapiens (Human)",1598,"WTSI","1905","cell line"
"RCC-JW","Renal Clear Cell Carcinoma","KTCTL195","Homo sapiens (Human)",1598,"Cellosaurus","CVCL_5880","cell line"
"RCC-JW","Renal Clear Cell Carcinoma","RCC-JW","Homo sapiens (Human)",1598,"DepMap","ACH-002191","cell line"
"RCC-JW","Renal Clear Cell Carcinoma","RCC-JW","Homo sapiens (Human)",1598,"Sanger","SIDM00817","cell line"
"RCC-JW","Renal Clear Cell Carcinoma","RCC-JW","Homo sapiens (Human)",1598,"CCLE","RCCJW_KIDNEY","cell line"
"RCC-JW","Renal Clear Cell Carcinoma","RCC-JW","Homo sapiens (Human)",1598,"COSMIC","1524416","cell line"
"RCC-JW","Renal Clear Cell Carcinoma","RCC-JW","Homo sapiens (Human)",1598,"WTSI","1905","cell line"
"RCC-JW","Renal Clear Cell Carcinoma","RCC-JW","Homo sapiens (Human)",1598,"Cellosaurus","CVCL_5880","cell line"
"RCC-JW","Renal Clear Cell Carcinoma","RCCJW","Homo sapiens (Human)",1598,"DepMap","ACH-002191","cell line"
"RCC-JW","Renal Clear Cell Carcinoma","RCCJW","Homo sapiens (Human)",1598,"Sanger","SIDM00817","cell line"
"RCC-JW","Renal Clear Cell Carcinoma","RCCJW","Homo sapiens (Human)",1598,"CCLE","RCCJW_KIDNEY","cell line"
"RCC-JW","Renal Clear Cell Carcinoma","RCCJW","Homo sapiens (Human)",1598,"COSMIC","1524416","cell line"
"RCC-JW","Renal Clear Cell Carcinoma","RCCJW","Homo sapiens (Human)",1598,"WTSI","1905","cell line"
"RCC-JW","Renal Clear Cell Carcinoma","RCCJW","Homo sapiens (Human)",1598,"Cellosaurus","CVCL_5880","cell line"
"RCC-MF","Renal Clear Cell Carcinoma","KTCTL-1M","Homo sapiens (Human)",1599,"DepMap","ACH-002192","cell line"
"RCC-MF","Renal Clear Cell Carcinoma","KTCTL-1M","Homo sapiens (Human)",1599,"Sanger","SIDM00816","cell line"
"RCC-MF","Renal Clear Cell Carcinoma","KTCTL-1M","Homo sapiens (Human)",1599,"CCLE","RCCMF_KIDNEY","cell line"
"RCC-MF","Renal Clear Cell Carcinoma","KTCTL-1M","Homo sapiens (Human)",1599,"COSMIC","1524419","cell line"
"RCC-MF","Renal Clear Cell Carcinoma","KTCTL-1M","Homo sapiens (Human)",1599,"WTSI","693","cell line"
"RCC-MF","Renal Clear Cell Carcinoma","KTCTL-1M","Homo sapiens (Human)",1599,"Cellosaurus","CVCL_5884","cell line"
"RCC-MF","Renal Clear Cell Carcinoma","KTCTL1M","Homo sapiens (Human)",1599,"DepMap","ACH-002192","cell line"
"RCC-MF","Renal Clear Cell Carcinoma","KTCTL1M","Homo sapiens (Human)",1599,"Sanger","SIDM00816","cell line"
"RCC-MF","Renal Clear Cell Carcinoma","KTCTL1M","Homo sapiens (Human)",1599,"CCLE","RCCMF_KIDNEY","cell line"
"RCC-MF","Renal Clear Cell Carcinoma","KTCTL1M","Homo sapiens (Human)",1599,"COSMIC","1524419","cell line"
"RCC-MF","Renal Clear Cell Carcinoma","KTCTL1M","Homo sapiens (Human)",1599,"WTSI","693","cell line"
"RCC-MF","Renal Clear Cell Carcinoma","KTCTL1M","Homo sapiens (Human)",1599,"Cellosaurus","CVCL_5884","cell line"
"RCC-MF","Renal Clear Cell Carcinoma","RCC-MF","Homo sapiens (Human)",1599,"DepMap","ACH-002192","cell line"
"RCC-MF","Renal Clear Cell Carcinoma","RCC-MF","Homo sapiens (Human)",1599,"Sanger","SIDM00816","cell line"
"RCC-MF","Renal Clear Cell Carcinoma","RCC-MF","Homo sapiens (Human)",1599,"CCLE","RCCMF_KIDNEY","cell line"
"RCC-MF","Renal Clear Cell Carcinoma","RCC-MF","Homo sapiens (Human)",1599,"COSMIC","1524419","cell line"
"RCC-MF","Renal Clear Cell Carcinoma","RCC-MF","Homo sapiens (Human)",1599,"WTSI","693","cell line"
"RCC-MF","Renal Clear Cell Carcinoma","RCC-MF","Homo sapiens (Human)",1599,"Cellosaurus","CVCL_5884","cell line"
"RCC-MF","Renal Clear Cell Carcinoma","RCCMF","Homo sapiens (Human)",1599,"DepMap","ACH-002192","cell line"
"RCC-MF","Renal Clear Cell Carcinoma","RCCMF","Homo sapiens (Human)",1599,"Sanger","SIDM00816","cell line"
"RCC-MF","Renal Clear Cell Carcinoma","RCCMF","Homo sapiens (Human)",1599,"CCLE","RCCMF_KIDNEY","cell line"
"RCC-MF","Renal Clear Cell Carcinoma","RCCMF","Homo sapiens (Human)",1599,"COSMIC","1524419","cell line"
"RCC-MF","Renal Clear Cell Carcinoma","RCCMF","Homo sapiens (Human)",1599,"WTSI","693","cell line"
"RCC-MF","Renal Clear Cell Carcinoma","RCCMF","Homo sapiens (Human)",1599,"Cellosaurus","CVCL_5884","cell line"
"RERF-LC-FM","Small Cell Lung Cancer","RERF-LC-FM","Homo sapiens (Human)",1600,"DepMap","ACH-002193","cell line"
"RERF-LC-FM","Small Cell Lung Cancer","RERF-LC-FM","Homo sapiens (Human)",1600,"Sanger","SIDM00357","cell line"
"RERF-LC-FM","Small Cell Lung Cancer","RERF-LC-FM","Homo sapiens (Human)",1600,"CCLE","RERFLCFM_LUNG","cell line"
"RERF-LC-FM","Small Cell Lung Cancer","RERF-LC-FM","Homo sapiens (Human)",1600,"COSMIC","930081","cell line"
"RERF-LC-FM","Small Cell Lung Cancer","RERF-LC-FM","Homo sapiens (Human)",1600,"WTSI","287","cell line"
"RERF-LC-FM","Small Cell Lung Cancer","RERF-LC-FM","Homo sapiens (Human)",1600,"Cellosaurus","CVCL_1653","cell line"
"RERF-LC-FM","Small Cell Lung Cancer","LC-FM","Homo sapiens (Human)",1600,"DepMap","ACH-002193","cell line"
"RERF-LC-FM","Small Cell Lung Cancer","LC-FM","Homo sapiens (Human)",1600,"Sanger","SIDM00357","cell line"
"RERF-LC-FM","Small Cell Lung Cancer","LC-FM","Homo sapiens (Human)",1600,"CCLE","RERFLCFM_LUNG","cell line"
"RERF-LC-FM","Small Cell Lung Cancer","LC-FM","Homo sapiens (Human)",1600,"COSMIC","930081","cell line"
"RERF-LC-FM","Small Cell Lung Cancer","LC-FM","Homo sapiens (Human)",1600,"WTSI","287","cell line"
"RERF-LC-FM","Small Cell Lung Cancer","LC-FM","Homo sapiens (Human)",1600,"Cellosaurus","CVCL_1653","cell line"
"RERF-LC-FM","Small Cell Lung Cancer","RERFLCFM","Homo sapiens (Human)",1600,"DepMap","ACH-002193","cell line"
"RERF-LC-FM","Small Cell Lung Cancer","RERFLCFM","Homo sapiens (Human)",1600,"Sanger","SIDM00357","cell line"
"RERF-LC-FM","Small Cell Lung Cancer","RERFLCFM","Homo sapiens (Human)",1600,"CCLE","RERFLCFM_LUNG","cell line"
"RERF-LC-FM","Small Cell Lung Cancer","RERFLCFM","Homo sapiens (Human)",1600,"COSMIC","930081","cell line"
"RERF-LC-FM","Small Cell Lung Cancer","RERFLCFM","Homo sapiens (Human)",1600,"WTSI","287","cell line"
"RERF-LC-FM","Small Cell Lung Cancer","RERFLCFM","Homo sapiens (Human)",1600,"Cellosaurus","CVCL_1653","cell line"
"RERF-LC-FM","Small Cell Lung Cancer","Radiation Effects Research Foundation-Lung Cancer-FM","Homo sapiens (Human)",1600,"DepMap","ACH-002193","cell line"
"RERF-LC-FM","Small Cell Lung Cancer","Radiation Effects Research Foundation-Lung Cancer-FM","Homo sapiens (Human)",1600,"Sanger","SIDM00357","cell line"
"RERF-LC-FM","Small Cell Lung Cancer","Radiation Effects Research Foundation-Lung Cancer-FM","Homo sapiens (Human)",1600,"CCLE","RERFLCFM_LUNG","cell line"
"RERF-LC-FM","Small Cell Lung Cancer","Radiation Effects Research Foundation-Lung Cancer-FM","Homo sapiens (Human)",1600,"COSMIC","930081","cell line"
"RERF-LC-FM","Small Cell Lung Cancer","Radiation Effects Research Foundation-Lung Cancer-FM","Homo sapiens (Human)",1600,"WTSI","287","cell line"
"RERF-LC-FM","Small Cell Lung Cancer","Radiation Effects Research Foundation-Lung Cancer-FM","Homo sapiens (Human)",1600,"Cellosaurus","CVCL_1653","cell line"
"RXF393","Renal Cell Carcinoma","RXF 393L","Homo sapiens (Human)",1601,"DepMap","ACH-002195","cell line"
"RXF393","Renal Cell Carcinoma","RXF 393L","Homo sapiens (Human)",1601,"Sanger","SIDM00086","cell line"
"RXF393","Renal Cell Carcinoma","RXF 393L","Homo sapiens (Human)",1601,"CCLE","RXF393_KIDNEY","cell line"
"RXF393","Renal Cell Carcinoma","RXF 393L","Homo sapiens (Human)",1601,"COSMIC","905978","cell line"
"RXF393","Renal Cell Carcinoma","RXF 393L","Homo sapiens (Human)",1601,"WTSI","1526","cell line"
"RXF393","Renal Cell Carcinoma","RXF 393L","Homo sapiens (Human)",1601,"Cellosaurus","CVCL_1673","cell line"
"RXF393","Renal Cell Carcinoma","RXF393L","Homo sapiens (Human)",1601,"DepMap","ACH-002195","cell line"
"RXF393","Renal Cell Carcinoma","RXF393L","Homo sapiens (Human)",1601,"Sanger","SIDM00086","cell line"
"RXF393","Renal Cell Carcinoma","RXF393L","Homo sapiens (Human)",1601,"CCLE","RXF393_KIDNEY","cell line"
"RXF393","Renal Cell Carcinoma","RXF393L","Homo sapiens (Human)",1601,"COSMIC","905978","cell line"
"RXF393","Renal Cell Carcinoma","RXF393L","Homo sapiens (Human)",1601,"WTSI","1526","cell line"
"RXF393","Renal Cell Carcinoma","RXF393L","Homo sapiens (Human)",1601,"Cellosaurus","CVCL_1673","cell line"
"RXF393","Renal Cell Carcinoma","RXF-393 L","Homo sapiens (Human)",1601,"DepMap","ACH-002195","cell line"
"RXF393","Renal Cell Carcinoma","RXF-393 L","Homo sapiens (Human)",1601,"Sanger","SIDM00086","cell line"
"RXF393","Renal Cell Carcinoma","RXF-393 L","Homo sapiens (Human)",1601,"CCLE","RXF393_KIDNEY","cell line"
"RXF393","Renal Cell Carcinoma","RXF-393 L","Homo sapiens (Human)",1601,"COSMIC","905978","cell line"
"RXF393","Renal Cell Carcinoma","RXF-393 L","Homo sapiens (Human)",1601,"WTSI","1526","cell line"
"RXF393","Renal Cell Carcinoma","RXF-393 L","Homo sapiens (Human)",1601,"Cellosaurus","CVCL_1673","cell line"
"RXF393","Renal Cell Carcinoma","RXF-393","Homo sapiens (Human)",1601,"DepMap","ACH-002195","cell line"
"RXF393","Renal Cell Carcinoma","RXF-393","Homo sapiens (Human)",1601,"Sanger","SIDM00086","cell line"
"RXF393","Renal Cell Carcinoma","RXF-393","Homo sapiens (Human)",1601,"CCLE","RXF393_KIDNEY","cell line"
"RXF393","Renal Cell Carcinoma","RXF-393","Homo sapiens (Human)",1601,"COSMIC","905978","cell line"
"RXF393","Renal Cell Carcinoma","RXF-393","Homo sapiens (Human)",1601,"WTSI","1526","cell line"
"RXF393","Renal Cell Carcinoma","RXF-393","Homo sapiens (Human)",1601,"Cellosaurus","CVCL_1673","cell line"
"RXF393","Renal Cell Carcinoma","RXF 393","Homo sapiens (Human)",1601,"DepMap","ACH-002195","cell line"
"RXF393","Renal Cell Carcinoma","RXF 393","Homo sapiens (Human)",1601,"Sanger","SIDM00086","cell line"
"RXF393","Renal Cell Carcinoma","RXF 393","Homo sapiens (Human)",1601,"CCLE","RXF393_KIDNEY","cell line"
"RXF393","Renal Cell Carcinoma","RXF 393","Homo sapiens (Human)",1601,"COSMIC","905978","cell line"
"RXF393","Renal Cell Carcinoma","RXF 393","Homo sapiens (Human)",1601,"WTSI","1526","cell line"
"RXF393","Renal Cell Carcinoma","RXF 393","Homo sapiens (Human)",1601,"Cellosaurus","CVCL_1673","cell line"
"RXF393","Renal Cell Carcinoma","RXF.393","Homo sapiens (Human)",1601,"DepMap","ACH-002195","cell line"
"RXF393","Renal Cell Carcinoma","RXF.393","Homo sapiens (Human)",1601,"Sanger","SIDM00086","cell line"
"RXF393","Renal Cell Carcinoma","RXF.393","Homo sapiens (Human)",1601,"CCLE","RXF393_KIDNEY","cell line"
"RXF393","Renal Cell Carcinoma","RXF.393","Homo sapiens (Human)",1601,"COSMIC","905978","cell line"
"RXF393","Renal Cell Carcinoma","RXF.393","Homo sapiens (Human)",1601,"WTSI","1526","cell line"
"RXF393","Renal Cell Carcinoma","RXF.393","Homo sapiens (Human)",1601,"Cellosaurus","CVCL_1673","cell line"
"RXF393","Renal Cell Carcinoma","RXF393","Homo sapiens (Human)",1601,"DepMap","ACH-002195","cell line"
"RXF393","Renal Cell Carcinoma","RXF393","Homo sapiens (Human)",1601,"Sanger","SIDM00086","cell line"
"RXF393","Renal Cell Carcinoma","RXF393","Homo sapiens (Human)",1601,"CCLE","RXF393_KIDNEY","cell line"
"RXF393","Renal Cell Carcinoma","RXF393","Homo sapiens (Human)",1601,"COSMIC","905978","cell line"
"RXF393","Renal Cell Carcinoma","RXF393","Homo sapiens (Human)",1601,"WTSI","1526","cell line"
"RXF393","Renal Cell Carcinoma","RXF393","Homo sapiens (Human)",1601,"Cellosaurus","CVCL_1673","cell line"
"RXF393","Renal Cell Carcinoma","RXF 393NL","Homo sapiens (Human)",1601,"DepMap","ACH-002195","cell line"
"RXF393","Renal Cell Carcinoma","RXF 393NL","Homo sapiens (Human)",1601,"Sanger","SIDM00086","cell line"
"RXF393","Renal Cell Carcinoma","RXF 393NL","Homo sapiens (Human)",1601,"CCLE","RXF393_KIDNEY","cell line"
"RXF393","Renal Cell Carcinoma","RXF 393NL","Homo sapiens (Human)",1601,"COSMIC","905978","cell line"
"RXF393","Renal Cell Carcinoma","RXF 393NL","Homo sapiens (Human)",1601,"WTSI","1526","cell line"
"RXF393","Renal Cell Carcinoma","RXF 393NL","Homo sapiens (Human)",1601,"Cellosaurus","CVCL_1673","cell line"
"SBC-1","Small Cell Lung Cancer","SBC-1","Homo sapiens (Human)",1602,"DepMap","ACH-002196","cell line"
"SBC-1","Small Cell Lung Cancer","SBC-1","Homo sapiens (Human)",1602,"Sanger","SIDM00365","cell line"
"SBC-1","Small Cell Lung Cancer","SBC-1","Homo sapiens (Human)",1602,"CCLE","SBC1_LUNG","cell line"
"SBC-1","Small Cell Lung Cancer","SBC-1","Homo sapiens (Human)",1602,"COSMIC","713885","cell line"
"SBC-1","Small Cell Lung Cancer","SBC-1","Homo sapiens (Human)",1602,"WTSI","27","cell line"
"SBC-1","Small Cell Lung Cancer","SBC-1","Homo sapiens (Human)",1602,"Cellosaurus","CVCL_1676","cell line"
"SBC-1","Small Cell Lung Cancer","Lc817","Homo sapiens (Human)",1602,"DepMap","ACH-002196","cell line"
"SBC-1","Small Cell Lung Cancer","Lc817","Homo sapiens (Human)",1602,"Sanger","SIDM00365","cell line"
"SBC-1","Small Cell Lung Cancer","Lc817","Homo sapiens (Human)",1602,"CCLE","SBC1_LUNG","cell line"
"SBC-1","Small Cell Lung Cancer","Lc817","Homo sapiens (Human)",1602,"COSMIC","713885","cell line"
"SBC-1","Small Cell Lung Cancer","Lc817","Homo sapiens (Human)",1602,"WTSI","27","cell line"
"SBC-1","Small Cell Lung Cancer","Lc817","Homo sapiens (Human)",1602,"Cellosaurus","CVCL_1676","cell line"
"SBC-3","Small Cell Lung Cancer","SBC-3","Homo sapiens (Human)",1603,"DepMap","ACH-002197","cell line"
"SBC-3","Small Cell Lung Cancer","SBC-3","Homo sapiens (Human)",1603,"Sanger","SIDM00367","cell line"
"SBC-3","Small Cell Lung Cancer","SBC-3","Homo sapiens (Human)",1603,"CCLE","SBC3_LUNG","cell line"
"SBC-3","Small Cell Lung Cancer","SBC-3","Homo sapiens (Human)",1603,"COSMIC","753610","cell line"
"SBC-3","Small Cell Lung Cancer","SBC-3","Homo sapiens (Human)",1603,"WTSI","1765","cell line"
"SBC-3","Small Cell Lung Cancer","SBC-3","Homo sapiens (Human)",1603,"Cellosaurus","CVCL_1678","cell line"
"SBC-3","Small Cell Lung Cancer","SBC3","Homo sapiens (Human)",1603,"DepMap","ACH-002197","cell line"
"SBC-3","Small Cell Lung Cancer","SBC3","Homo sapiens (Human)",1603,"Sanger","SIDM00367","cell line"
"SBC-3","Small Cell Lung Cancer","SBC3","Homo sapiens (Human)",1603,"CCLE","SBC3_LUNG","cell line"
"SBC-3","Small Cell Lung Cancer","SBC3","Homo sapiens (Human)",1603,"COSMIC","753610","cell line"
"SBC-3","Small Cell Lung Cancer","SBC3","Homo sapiens (Human)",1603,"WTSI","1765","cell line"
"SBC-3","Small Cell Lung Cancer","SBC3","Homo sapiens (Human)",1603,"Cellosaurus","CVCL_1678","cell line"
"SCH","Extra Gonadal Germ Cell Tumor","SCH","Homo sapiens (Human)",1604,"DepMap","ACH-002198","cell line"
"SCH","Extra Gonadal Germ Cell Tumor","SCH","Homo sapiens (Human)",1604,"Sanger","SIDM00383","cell line"
"SCH","Extra Gonadal Germ Cell Tumor","SCH","Homo sapiens (Human)",1604,"CCLE","SCH_STOMACH","cell line"
"SCH","Extra Gonadal Germ Cell Tumor","SCH","Homo sapiens (Human)",1604,"COSMIC","909711","cell line"
"SCH","Extra Gonadal Germ Cell Tumor","SCH","Homo sapiens (Human)",1604,"WTSI","1766","cell line"
"SCH","Extra Gonadal Germ Cell Tumor","SCH","Homo sapiens (Human)",1604,"Cellosaurus","CVCL_1687","cell line"
"SN12C","Renal Cell Carcinoma","SN12C","Homo sapiens (Human)",1605,"DepMap","ACH-002199","cell line"
"SN12C","Renal Cell Carcinoma","SN12C","Homo sapiens (Human)",1605,"Sanger","SIDM00094","cell line"
"SN12C","Renal Cell Carcinoma","SN12C","Homo sapiens (Human)",1605,"CCLE","SN12C_KIDNEY","cell line"
"SN12C","Renal Cell Carcinoma","SN12C","Homo sapiens (Human)",1605,"COSMIC","905979","cell line"
"SN12C","Renal Cell Carcinoma","SN12C","Homo sapiens (Human)",1605,"WTSI","156","cell line"
"SN12C","Renal Cell Carcinoma","SN12C","Homo sapiens (Human)",1605,"Cellosaurus","CVCL_1705","cell line"
"SN12C","Renal Cell Carcinoma","SN-12C","Homo sapiens (Human)",1605,"DepMap","ACH-002199","cell line"
"SN12C","Renal Cell Carcinoma","SN-12C","Homo sapiens (Human)",1605,"Sanger","SIDM00094","cell line"
"SN12C","Renal Cell Carcinoma","SN-12C","Homo sapiens (Human)",1605,"CCLE","SN12C_KIDNEY","cell line"
"SN12C","Renal Cell Carcinoma","SN-12C","Homo sapiens (Human)",1605,"COSMIC","905979","cell line"
"SN12C","Renal Cell Carcinoma","SN-12C","Homo sapiens (Human)",1605,"WTSI","156","cell line"
"SN12C","Renal Cell Carcinoma","SN-12C","Homo sapiens (Human)",1605,"Cellosaurus","CVCL_1705","cell line"
"SN12C","Renal Cell Carcinoma","SN12 C","Homo sapiens (Human)",1605,"DepMap","ACH-002199","cell line"
"SN12C","Renal Cell Carcinoma","SN12 C","Homo sapiens (Human)",1605,"Sanger","SIDM00094","cell line"
"SN12C","Renal Cell Carcinoma","SN12 C","Homo sapiens (Human)",1605,"CCLE","SN12C_KIDNEY","cell line"
